matrix_shape,method,rank_strategy,error_mean,error_std,time_mean,time_std,rank_mean,rank_std,matrix_type
256x128,identity_copies,full_rank,0.0037747320951893927,0.00019337348435496382,0.009887278699898161,0.0003591737663318161,128.0,0.0,rectangular
256x256,identity_copies,full_rank,0.015668980590999127,0.0004973147293590337,0.016379956800028593,0.0003324626258870173,256.0,0.0,square
256x512,identity_copies,full_rank,0.019409746304154395,0.0003388176482873528,0.017784418300016112,0.0003491173469070182,256.0,0.0,rectangular
256x1024,identity_copies,full_rank,0.030905626993626357,0.0009350750187265467,0.021131661900017206,0.0004241990251923,256.0,0.0,rectangular
256x16,identity_copies,half_rank,0.0003102492475591134,7.480873934559064e-05,0.0032971054500194443,0.0003920832768147185,16.0,0.0,rectangular
256x32,identity_copies,half_rank,0.0010062025918159633,0.0001846905971973756,0.004536049000034836,0.00023408949493655587,32.0,0.0,rectangular
256x64,identity_copies,half_rank,0.0034735397435724734,0.00041433895567752083,0.006309831049929926,0.00044660802145530924,64.0,0.0,rectangular
256x128,identity_copies,half_rank,0.012616190034896136,0.0010439482719630303,0.00989917315018829,0.00047140472915347585,128.0,0.0,rectangular
256x256,identity_copies,half_rank,0.0677240889519453,0.005051072274302539,0.02712238255016928,0.00226830968790848,256.0,0.0,square
256x512,identity_copies,half_rank,0.08112631961703301,0.005229736750702448,0.018446417250015657,0.0009972477456081604,256.0,0.0,rectangular
256x1024,identity_copies,half_rank,0.12048840783536434,0.007737567022119646,0.023528779149728507,0.0005513636836392414,256.0,0.0,rectangular
256x16,identity_copies,fixed_rank,0.00017804264061851426,2.8033360246718274e-05,0.004088162199877843,0.00018845035211957975,16.0,0.0,rectangular
256x32,identity_copies,fixed_rank,0.000377865343762096,3.003932341740743e-05,0.004908310650080239,0.00029152265733276505,32.0,0.0,rectangular
256x64,identity_copies,fixed_rank,0.0034898743149824442,0.0006962675639251635,0.0077643656998589,0.005564261227458725,64.0,0.0,rectangular
256x128,identity_copies,fixed_rank,0.005325122247450053,0.0011709029635758495,0.008962063000126363,0.00039131800653278374,128.0,0.0,rectangular
256x256,identity_copies,fixed_rank,0.010102275037206709,0.004851914337083267,0.021999071700065542,0.0008530014743134522,256.0,0.0,square
256x512,identity_copies,fixed_rank,0.010592542914673686,0.0013485361777312384,0.014175446999979613,0.001008763486901068,256.0,0.0,rectangular
256x1024,identity_copies,fixed_rank,0.01596869477070868,0.008058071992118101,0.01695900504964811,0.0005455171588077234,256.0,0.0,rectangular
256x16,lean_walsh,full_rank,0.00017268041192437523,2.7035662769718496e-05,0.004191834199900768,0.0002404480901565223,16.0,0.0,rectangular
256x32,lean_walsh,full_rank,0.00039524964522570373,5.27137168893747e-05,0.005053296300229704,0.00022887650207048424,32.0,0.0,rectangular
256x64,lean_walsh,full_rank,0.001112165200174786,8.124248721213063e-05,0.006813586350290279,0.0005023228168650498,64.0,0.0,rectangular
256x128,lean_walsh,full_rank,0.0038800699752755464,0.0001590841239440082,0.009878013150228071,0.0003380065097053679,128.0,0.0,rectangular
256x256,lean_walsh,full_rank,0.015428862068802118,0.00046145621449836683,0.01662199479978881,0.00022921409556295053,256.0,0.0,square
256x512,lean_walsh,full_rank,0.01941716708242893,0.000417693396223622,0.018406935399980284,0.0002472145102964857,256.0,0.0,rectangular
256x1024,lean_walsh,full_rank,0.03078262824565172,0.0007253601902177481,0.024030517549908835,0.00039229756867443214,256.0,0.0,rectangular
256x16,lean_walsh,half_rank,0.00034382574376650154,8.756516864039827e-05,0.0028741675001583643,0.00022170233387356397,16.0,0.0,rectangular
256x32,lean_walsh,half_rank,0.0010212716209935025,0.00016470536789465296,0.004222107049827173,0.0005770030084579623,32.0,0.0,rectangular
256x64,lean_walsh,half_rank,0.0034874619566835465,0.0005376840163210578,0.006559313149955415,0.00039264663160253136,64.0,0.0,rectangular
256x128,lean_walsh,half_rank,0.012634220719337463,0.0011324941024497403,0.010028299199984759,0.000598243166439568,128.0,0.0,rectangular
256x256,lean_walsh,half_rank,0.07226168364286423,0.003200923576159561,0.026989790499737865,0.002285513913886618,256.0,0.0,square
256x512,lean_walsh,half_rank,0.08240264840424061,0.004181023350361179,0.01885094305016537,0.0008692100320605064,256.0,0.0,rectangular
256x1024,lean_walsh,half_rank,0.11972011364996434,0.004810759252462493,0.026508129050125718,0.0008884880757979988,256.0,0.0,rectangular
256x16,lean_walsh,fixed_rank,0.00017432398162782193,2.6054865271938028e-05,0.0041711148000104,0.00025795637015159383,16.0,0.0,rectangular
256x32,lean_walsh,fixed_rank,0.00036552840756485237,4.075772338096531e-05,0.005060609400061367,0.0002462485159359082,32.0,0.0,rectangular
256x64,lean_walsh,fixed_rank,0.003578770428430289,0.00039180124643873335,0.006509581949921994,0.00033872388262325403,64.0,0.0,rectangular
256x128,lean_walsh,fixed_rank,0.005586583190597594,0.0014728154733443044,0.009391541599870833,0.0005464605354464601,128.0,0.0,rectangular
256x256,lean_walsh,fixed_rank,0.008994740666821599,0.0015508744009333675,0.022212190649861442,0.0007892270318859464,256.0,0.0,square
256x512,lean_walsh,fixed_rank,0.01017937520518899,0.001055602166960851,0.014377809949928632,0.0012337470409448928,256.0,0.0,rectangular
256x1024,lean_walsh,fixed_rank,0.02020257283002138,0.0082760491072795,0.016269028849637834,0.0016554027339014746,256.0,0.0,rectangular
