Shape;Tucker Rank;Calculated Rank;Time
(64, 64, 64, 64, 32);(9, 18, 49, 64);(9, 18, 49, 64);0.008320896148681641
(64, 64, 64, 64, 32);(9, 18, 49, 64);(9, 18, 49, 64);0.008471872329711914
(64, 64, 64, 64, 32);(9, 18, 49, 64);(9, 18, 49, 64);0.008590687751770019
(64, 64, 64, 64, 32);(9, 18, 49, 64);(9, 18, 49, 64);0.014016480445861816
(64, 64, 64, 64, 64);(25, 8, 31, 10);(25, 8, 31, 10);0.016779775619506835
(64, 64, 64, 64, 64);(25, 8, 31, 10);(25, 8, 31, 10);0.009003552436828613
(64, 64, 64, 64, 64);(25, 8, 31, 10);(25, 8, 31, 10);0.022871936798095703
(64, 64, 64, 64, 64);(25, 8, 31, 10);(25, 8, 31, 10);0.017136800765991212
(64, 64, 64, 64, 64);(25, 8, 31, 10);(25, 8, 31, 10);0.016982976913452148
(64, 64, 64, 64, 64);(25, 8, 31, 10);(25, 8, 31, 10);0.008745216369628906
(64, 64, 64, 64, 64);(25, 8, 31, 10);(25, 8, 31, 10);0.017097152709960938
(64, 64, 64, 64, 64);(25, 8, 31, 10);(25, 8, 31, 10);0.014606176376342773
(64, 64, 64, 64, 64);(25, 8, 31, 10);(25, 8, 31, 10);0.014007712364196777
(64, 64, 64, 64, 64);(25, 8, 31, 10);(25, 8, 31, 10);0.011728672027587891
(64, 64, 64, 64, 64);(25, 8, 31, 10);(25, 8, 31, 10);0.014260512351989746
(64, 64, 64, 64, 64);(25, 8, 31, 10);(25, 8, 31, 10);0.008373151779174805
(64, 64, 64, 64, 64);(25, 8, 31, 10);(25, 8, 31, 10);0.027941696166992186
(64, 64, 64, 64, 64);(25, 8, 31, 10);(25, 8, 31, 10);0.04183427047729492
(64, 64, 64, 64, 64);(25, 8, 31, 10);(25, 8, 31, 10);0.019873695373535158
(64, 64, 64, 64, 64);(25, 8, 31, 10);(25, 8, 31, 10);0.016950143814086913
(64, 64, 64, 64, 64);(25, 8, 31, 10);(25, 8, 31, 10);0.008524255752563476
(64, 64, 64, 64, 64);(25, 8, 31, 10);(25, 8, 31, 10);0.014238431930541992
(64, 64, 64, 64, 64);(25, 8, 31, 10);(25, 8, 31, 10);0.008273311614990234
(64, 64, 64, 64, 64);(25, 8, 31, 10);(25, 8, 31, 10);0.008835295677185058
(64, 64, 64, 64, 64);(25, 8, 31, 10);(25, 8, 31, 10);0.022612640380859375
(64, 64, 64, 64, 64);(25, 8, 31, 10);(25, 8, 31, 10);0.014453215599060059
(64, 64, 64, 64, 64);(25, 8, 31, 10);(25, 8, 31, 10);0.031728832244873044
(64, 64, 64, 64, 64);(25, 8, 31, 10);(25, 8, 31, 10);0.011319968223571777
(64, 64, 64, 64, 64);(25, 8, 31, 10);(25, 8, 31, 10);0.011125503540039062
(64, 64, 64, 64, 64);(25, 8, 31, 10);(25, 8, 31, 10);0.008394911766052246
(64, 64, 64, 64, 64);(25, 8, 31, 10);(25, 8, 31, 10);0.014180383682250976
(64, 64, 64, 64, 64);(25, 8, 31, 10);(25, 8, 31, 10);0.019754112243652342
(64, 64, 64, 64, 64);(25, 8, 31, 10);(25, 8, 31, 10);0.03999350357055664
(64, 64, 64, 64, 64);(25, 8, 31, 10);(25, 8, 31, 10);0.05367305755615234
(64, 64, 64, 64, 128);(47, 13, 9, 49);(47, 13, 9, 49);0.024800991058349608
(64, 64, 64, 64, 128);(47, 13, 9, 49);(47, 13, 9, 49);0.01779360008239746
(64, 64, 64, 64, 128);(47, 13, 9, 49);(47, 13, 9, 49);0.014374496459960938
(64, 64, 64, 64, 128);(47, 13, 9, 49);(47, 13, 9, 49);0.04951855850219727
(64, 64, 64, 64, 128);(47, 13, 9, 49);(47, 13, 9, 49);0.010636351585388183
(64, 64, 64, 64, 128);(47, 13, 9, 49);(47, 13, 9, 49);0.010996064186096192
(64, 64, 64, 64, 128);(47, 13, 9, 49);(47, 13, 9, 49);0.018097055435180663
(64, 64, 64, 64, 128);(47, 13, 9, 49);(47, 13, 9, 49);0.021686527252197267
(64, 64, 64, 64, 128);(47, 13, 9, 49);(47, 13, 9, 49);0.025044191360473634
(64, 64, 64, 64, 128);(47, 13, 9, 49);(47, 13, 9, 49);0.011092543601989746
(64, 64, 64, 64, 128);(47, 13, 9, 49);(47, 13, 9, 49);0.024955007553100587
(64, 64, 64, 64, 128);(47, 13, 9, 49);(47, 13, 9, 49);0.014107680320739746
(64, 64, 64, 64, 128);(47, 13, 9, 49);(47, 13, 9, 49);0.04978841781616211
(64, 64, 64, 64, 128);(47, 13, 9, 49);(47, 13, 9, 49);0.024555904388427734
(64, 64, 64, 64, 128);(47, 13, 9, 49);(47, 13, 9, 49);0.010616127967834472
(64, 64, 64, 64, 128);(47, 13, 9, 49);(47, 13, 9, 49);0.01436348819732666
(64, 64, 64, 64, 128);(47, 13, 9, 49);(47, 13, 9, 49);0.013960415840148926
(64, 64, 64, 64, 128);(47, 13, 9, 49);(47, 13, 9, 49);0.017726720809936522
(64, 64, 64, 64, 128);(47, 13, 9, 49);(47, 13, 9, 49);0.02467228889465332
(64, 64, 64, 64, 128);(47, 13, 9, 49);(47, 13, 9, 49);0.017593696594238283
(64, 64, 64, 64, 128);(47, 13, 9, 49);(47, 13, 9, 49);0.017880064010620117
(64, 64, 64, 64, 128);(47, 13, 9, 49);(47, 13, 9, 49);0.03214611053466797
(64, 64, 64, 64, 128);(47, 13, 9, 49);(47, 13, 9, 49);0.02839593505859375
(64, 64, 64, 64, 128);(47, 13, 9, 49);(47, 13, 9, 49);0.01762816047668457
(64, 64, 64, 64, 128);(47, 13, 9, 49);(47, 13, 9, 49);0.0391596794128418
(64, 64, 64, 64, 128);(47, 13, 9, 49);(47, 13, 9, 49);0.025093503952026367
(64, 64, 64, 64, 128);(47, 13, 9, 49);(47, 13, 9, 49);0.02505779266357422
(64, 64, 64, 64, 128);(47, 13, 9, 49);(47, 13, 9, 49);0.04265536117553711
(64, 64, 64, 64, 128);(47, 13, 9, 49);(47, 13, 9, 49);0.06000953674316406
(64, 64, 64, 64, 128);(47, 13, 9, 49);(47, 13, 9, 49);0.021916704177856447
(64, 64, 64, 64, 256);(39, 23, 12, 56);(39, 23, 12, 56);0.08280467224121094
(64, 64, 64, 64, 256);(39, 23, 12, 56);(39, 23, 12, 56);0.05726796722412109
(64, 64, 64, 64, 256);(39, 23, 12, 56);(39, 23, 12, 56);0.10919075012207032
(64, 64, 64, 64, 256);(39, 23, 12, 56);(39, 23, 12, 56);0.021056480407714843
(64, 64, 64, 64, 256);(39, 23, 12, 56);(39, 23, 12, 56);0.11418495941162109
(64, 64, 64, 64, 256);(39, 23, 12, 56);(39, 23, 12, 56);0.015610207557678222
(64, 64, 64, 64, 256);(39, 23, 12, 56);(39, 23, 12, 56);0.021019968032836914
(64, 64, 64, 64, 256);(39, 23, 12, 56);(39, 23, 12, 56);0.036708385467529296
(64, 64, 64, 64, 256);(39, 23, 12, 56);(39, 23, 12, 56);0.031732351303100585
(64, 64, 64, 64, 256);(39, 23, 12, 56);(39, 23, 12, 56);0.02079248046875
(64, 64, 64, 64, 256);(39, 23, 12, 56);(39, 23, 12, 56);0.021171520233154297
(64, 64, 64, 64, 256);(39, 23, 12, 56);(39, 23, 12, 56);0.03709324645996094
(64, 64, 64, 64, 256);(39, 23, 12, 56);(39, 23, 12, 56);0.11914383697509766
(64, 64, 64, 64, 256);(39, 23, 12, 56);(39, 23, 12, 56);0.06180755233764648
(64, 64, 64, 64, 256);(39, 23, 12, 56);(39, 23, 12, 56);0.026398527145385743
(64, 64, 64, 64, 256);(39, 23, 12, 56);(39, 23, 12, 56);0.020611936569213868
(64, 64, 64, 64, 256);(39, 23, 12, 56);(39, 23, 12, 56);0.015410143852233887
(64, 64, 64, 64, 256);(39, 23, 12, 56);(39, 23, 12, 56);0.030956064224243164
(64, 64, 64, 64, 256);(39, 23, 12, 56);(39, 23, 12, 56);0.026160032272338866
(64, 64, 64, 64, 256);(39, 23, 12, 56);(39, 23, 12, 56);0.02581011199951172
(64, 64, 64, 64, 256);(39, 23, 12, 56);(39, 23, 12, 56);0.051656257629394534
(64, 64, 64, 64, 256);(39, 23, 12, 56);(39, 23, 12, 56);0.04152227020263672
(64, 64, 64, 64, 256);(39, 23, 12, 56);(39, 23, 12, 56);0.07743993377685547
(64, 64, 64, 64, 256);(39, 23, 12, 56);(39, 23, 12, 56);0.015789440155029297
(64, 64, 64, 64, 256);(39, 23, 12, 56);(39, 23, 12, 56);0.03136262321472168
(64, 64, 64, 64, 256);(39, 23, 12, 56);(39, 23, 12, 56);0.03090233612060547
(64, 64, 64, 64, 256);(39, 23, 12, 56);(39, 23, 12, 56);0.0775552978515625
(64, 64, 64, 64, 256);(39, 23, 12, 56);(39, 23, 12, 56);0.03126345634460449
(64, 64, 64, 64, 256);(39, 23, 12, 56);(39, 23, 12, 56);0.07725017547607421
(64, 64, 64, 64, 256);(39, 23, 12, 56);(39, 23, 12, 56);0.0415417594909668
(64, 64, 64, 64, 512);(14, 13, 50, 40);(14, 13, 50, 40);0.17677334594726563
(64, 64, 64, 64, 512);(14, 13, 50, 40);(14, 13, 50, 40);0.08000653076171875
(64, 64, 64, 64, 512);(14, 13, 50, 40);(14, 13, 50, 40);0.18601046752929687
(64, 64, 64, 64, 512);(14, 13, 50, 40);(14, 13, 50, 40);0.19474604797363282
(64, 64, 64, 64, 512);(14, 13, 50, 40);(14, 13, 50, 40);0.02682761573791504
(64, 64, 64, 64, 512);(14, 13, 50, 40);(14, 13, 50, 40);0.02659676742553711
(64, 64, 64, 64, 512);(14, 13, 50, 40);(14, 13, 50, 40);0.15007958984375
(64, 64, 64, 64, 512);(14, 13, 50, 40);(14, 13, 50, 40);0.11470700836181641
(64, 64, 64, 64, 512);(14, 13, 50, 40);(14, 13, 50, 40);0.062223072052001956
(64, 64, 64, 64, 512);(14, 13, 50, 40);(14, 13, 50, 40);0.16797830200195313
(64, 64, 64, 64, 512);(14, 13, 50, 40);(14, 13, 50, 40);0.2379204864501953
(64, 64, 64, 64, 512);(14, 13, 50, 40);(14, 13, 50, 40);0.06198646545410156
(64, 64, 64, 64, 512);(14, 13, 50, 40);(14, 13, 50, 40);0.026754367828369142
(64, 64, 64, 64, 512);(14, 13, 50, 40);(14, 13, 50, 40);0.088255615234375
(64, 64, 64, 64, 512);(14, 13, 50, 40);(14, 13, 50, 40);0.07947849273681641
(64, 64, 64, 64, 512);(14, 13, 50, 40);(14, 13, 50, 40);0.15832330322265625
(64, 64, 64, 64, 512);(14, 13, 50, 40);(14, 13, 50, 40);0.07042543792724609
(64, 64, 64, 64, 512);(14, 13, 50, 40);(14, 13, 50, 40);0.2560152587890625
(64, 64, 64, 64, 512);(14, 13, 50, 40);(14, 13, 50, 40);0.0791712646484375
(64, 64, 64, 64, 512);(14, 13, 50, 40);(14, 13, 50, 40);0.02672982406616211
(64, 64, 64, 64, 512);(14, 13, 50, 40);(14, 13, 50, 40);0.062342273712158204
(64, 64, 64, 64, 512);(14, 13, 50, 40);(14, 13, 50, 40);0.08906492614746093
(64, 64, 64, 64, 512);(14, 13, 50, 40);(14, 13, 50, 40);0.05315734481811524
(64, 64, 64, 64, 512);(14, 13, 50, 40);(14, 13, 50, 40);0.07991283416748046
(64, 64, 64, 64, 512);(14, 13, 50, 40);(14, 13, 50, 40);0.05297782516479492
(64, 64, 64, 64, 512);(14, 13, 50, 40);(14, 13, 50, 40);0.06158975982666016
(64, 64, 64, 64, 512);(14, 13, 50, 40);(14, 13, 50, 40);0.02675529670715332
(64, 64, 64, 64, 512);(14, 13, 50, 40);(14, 13, 50, 40);0.22868601989746093
(64, 64, 64, 64, 512);(14, 13, 50, 40);(14, 13, 50, 40);0.14114524841308593
(64, 64, 64, 64, 512);(14, 13, 50, 40);(14, 13, 50, 40);0.123259521484375
(64, 64, 64, 64, 1024);(27, 48, 50, 54);(27, 48, 50, 54);0.3758046569824219
(64, 64, 64, 64, 1024);(27, 48, 50, 54);(27, 48, 50, 54);0.38269732666015627
(64, 64, 64, 64, 1024);(27, 48, 50, 54);(27, 47, 50, 49);0.8204205932617188
(64, 64, 64, 64, 1024);(27, 48, 50, 54);(27, 48, 50, 54);0.7733873901367188
(64, 64, 64, 64, 1024);(27, 48, 50, 54);(27, 48, 50, 54);0.6077418212890625
(64, 64, 64, 64, 1024);(27, 48, 50, 54);(27, 48, 50, 54);0.9901673583984375
(64, 64, 64, 64, 1024);(27, 48, 50, 54);(27, 48, 50, 54);0.7365875244140625
(64, 64, 64, 64, 1024);(27, 48, 50, 54);(27, 48, 50, 54);0.46162057495117187
(64, 64, 64, 64, 1024);(27, 48, 50, 54);(27, 43, 50, 54);0.835746826171875
(64, 64, 64, 64, 1024);(27, 48, 50, 54);(27, 48, 50, 54);0.6401668090820313
(64, 64, 64, 64, 1024);(27, 48, 50, 54);(27, 9, 21, 54);1.0671744384765625
(64, 64, 64, 64, 1024);(27, 48, 50, 54);(27, 43, 50, 54);0.45921853637695315
(64, 64, 64, 64, 1024);(27, 48, 50, 54);(41, 48, 50, 54);0.40900140380859373
(64, 64, 64, 64, 1024);(27, 48, 50, 54);(27, 48, 50, 54);0.5417171630859375
(64, 64, 64, 64, 1024);(27, 48, 50, 54);(27, 48, 50, 54);0.490968505859375
(64, 64, 64, 64, 1024);(27, 48, 50, 54);(27, 48, 50, 54);0.88413818359375
(64, 64, 64, 64, 1024);(27, 48, 50, 54);(27, 39, 43, 52);0.58785302734375
(64, 64, 64, 64, 1024);(27, 48, 50, 54);(27, 48, 50, 52);0.864929443359375
(64, 64, 64, 64, 1024);(27, 48, 50, 54);(27, 48, 43, 54);0.3786571960449219
(64, 64, 64, 64, 1024);(27, 48, 50, 54);(27, 48, 50, 54);0.4938279418945313
(64, 64, 64, 64, 1024);(27, 48, 50, 54);(27, 48, 50, 54);0.5094978942871093
(64, 64, 64, 64, 1024);(27, 48, 50, 54);(27, 48, 50, 54);0.740320068359375
(64, 64, 64, 64, 1024);(27, 48, 50, 54);(27, 48, 40, 54);0.7246279296875
(64, 64, 64, 64, 1024);(27, 48, 50, 54);(27, 48, 50, 54);0.6238722534179687
(64, 64, 64, 64, 1024);(27, 48, 50, 54);(27, 48, 50, 54);0.39701797485351564
(64, 64, 64, 64, 1024);(27, 48, 50, 54);(27, 48, 50, 54);0.4612481689453125
(64, 64, 64, 64, 1024);(27, 48, 50, 54);(27, 48, 50, 40);0.4828394470214844
(64, 64, 64, 64, 1024);(27, 48, 50, 54);(27, 48, 50, 51);0.7565060424804687
(64, 64, 64, 64, 1024);(27, 48, 50, 54);(27, 48, 50, 54);0.4297550354003906
(64, 64, 64, 64, 1024);(27, 48, 50, 54);(27, 48, 50, 54);0.888987060546875
